book	chapter	ms	bytes	sha256
RUT	1	216503	1732720	93df1d969660bcff680c1bff4fc1a45b30c0c73d9710a4d1be1a86a2368ff247
RUT	2	234553	1877125	7d6a69da940be75defbe679447faff1faee02d24dfb534e5adaf6b206db8de67
RUT	3	167993	1344645	146d0c234c4ec1766d2b2fda4e4df3e2b942dad9f3d95347a0f6c56d11d00c99
RUT	4	214178	1714121	6f0bb2477ae83c435074e9b6b5c5f1af87bf9cda0f9e97032aa5cf740493973a
1SA	1	248842	1991441	52433383777eb7703ba99a28277ecb157f2ae3e3b331d3ca90ac2df830e60a1a
1SA	2	349466	2796430	015d3176f6302529f095d4bc9928df18c511b04e2b611cfc1d79a0e234f28216
1SA	3	183562	1469201	374e6dec2c3bde63423c775b3dbd336d91c500d319ca4e0d98a9847adaacdf09
1SA	4	234083	1873368	a9ff812671a5b38700951f756bdeeacda56f9ce8a521d9cbd0efa84825bb5da0
1SA	5	132911	1063990	73a0a5afb41f441bdf388ff603ac8a3ce09fc6cd647fbd5b708e54e57cb318bc
1SA	6	232751	1862710	3a154b47cf69490efaa8e11c9f7fc850e50bd2876485cbb23d0686717ff24d26
1SA	7	167262	1338798	23f2501a2969f7670812ca481fa68e5beb43d9e8f1ab5addd74b260353ab066c
1SA	8	179775	1438899	b0fc771e90be72cccee609cc89735e95b36189f315a3f15e41f1f5cd67fc92b4
1SA	9	298292	2387039	a758113a2827e5f79f54439cfa86979ff60bde37a4ff9eaa80239d6097174c2b
1SA	10	269218	2154447	c7570911654dd4078f821380475a8a6bdb69c0bd24ba59e8bc11a0f2a9dafd55
1SA	11	157283	1258970	c37be4f96047ae94ace762fb75f90086ee18f596e7166458327b1e1ecdda78ed
