book	chapter	ms	bytes	sha256
JDG	3	396434	3172188	e934fc911b37693c24992d168cd77af1a83658ad8e18e9fa8acb0756607b437b
JDG	4	335334	2683385	5882e1bc814849145bd67f69d2a40784a5b5ff7b53377f3d95a6c05cc9d8939a
JDG	5	375928	3008139	51c2e8eac57c5c25d52ca76cde41e14beb67022346398cc9a81c166fb0994371
JDG	6	585378	4683737	69d2c5a9f2d54d6978b3d0a088c1dd3275abc979533382809142d79e99ecd72b
JDG	7	430472	3444488	7ed40e69c55b2c65c5f6b0bfd6eedc7f279c221a55b533dd0d4c94b0992ec64f
JDG	8	425848	3407499	b43322dd45e7f457603add3502d9efd382b0c997ce92715cfda485627c0ea44d
JDG	9	699089	5593425	f011688fb0b42018b62e140e8f4ada1cae0def95a66d4c6e514e6253101d534d
JDG	10	242024	1936911	3ccded68455f932eeb90309e214f75551b697790197d688ce25b1e6bcd591b8a
JDG	11	521117	4169649	231ae9584fc19949957481497dc446c18c952111460f202ad46739dc0205db98
JDG	12	205688	1646221	3667a6777be8db3460b7bf969610d3cb4e489c694776470e8cd09505ede3b34c
JDG	13	317962	2544415	66fb815377e5c920d1b4adc31ec5e5e3d6643fa0200becf8ff82cc58faed57d9
JDG	14	275435	2204196	f4bc5feb414fa64e36d559cc6be5e76c9cb2fe38a708a293917930666bada199
JDG	15	279667	2238051	15f071cf2ba11504c331da5766557f9ab9fee98fc89ce38a709cfcafd333ec64
JDG	16	456725	3654515	0a4c895e81baf22b02146ccf3718198bbe3ab2f4113427fa4edfcbe353db381d
JDG	17	160705	1286358	a207fed6eb69fe44eb703070dad030c2141e475a9ea4ef50337ecb71e50cdd28
JDG	18	413518	3308862	6d5875aa4f128d09c71244abbb1a0c79aeba492e1adcf13e3c3143170e955633
JDG	19	443559	3549189	ba3ecede55aa740264aec2ea0f3d8da815a86873edb907234bc896643d1feeca
JDG	20	591203	4730342	88dd9243aaa6949ac9afa2c064017fec9371c90cb9040006d55393bafa974f57
JDG	21	310126	2481721	d413238679a511490780c2897b426896551ee58b722b74d1ea9c65b3b21d403b
RUT	1	292598	2341492	a16660b68f8951b87bb26a1f8561a3205b962362ecb8c4b2eeff99b70111e7f7
RUT	2	296594	2373466	3c4925b6cfad05b7161117abb7b5521e853c674baa21de384799720f053a8591
RUT	3	224366	1795637	90b0723aa990d759d71d0207a5d3b58d1d1088bfe37e676bb4fd7f6df46044ff
RUT	4	296255	2370749	9fb3b2f193b176dcb3cffa104c0601af4a25b90f30b9706cfb5c06f3b9b012b6
1SA	1	334550	2677117	8b3ab88c39bf5a87bd685065b532c7508c802f90f47a640b82d55ce17450f6d6
1SA	2	473809	3791187	8d2dd163bd7d54a9352a019a1db4bcc88f2c18a6e3344ecb3003d382ac88ce59
1SA	3	270733	2166580	709db718a94289a7dbdf32b275bc918b3179b36ee858393778344bd49f46b00c
1SA	4	312346	2499484	32dbc7280b83435d6006220006790c11b1323cb1846dc5d0a9d4e25a0b08800c
1SA	5	181029	1448944	ad368a0ff17118ff017c8b95b5fe53822c36175375d48f78cf45dcbe713fdc43
1SA	6	315193	2522263	a1aba2bb548b0e9c6af4854b5fcceeb457999b0683486a284e9ec0367715956c
1SA	7	240483	1924582	dbbab4cf4b4167a190dea7f47d2baa7beba7ea4212eda0b940547971b6e171ed
1SA	8	278596	2229483	d1125ba2a16c8696ad0a996219abde1ccdd0f10f6cfc536e7c964c8e98817258
1SA	9	404088	3233421	5607594e8a4853bf0ab2aaab2d7db090f694b2d54251db02e880e9100cd4d042
1SA	10	425143	3401860	307832c81a402ab3c73da8fa4b3423c851e84f8ed72db8a63eeb41d38b4606f8
1SA	11	213002	1704737	8ba49cbfdb63f04bc882d896c898f18ae5d0e8f59f0b27a8d4edfe16294fe859
1SA	12	403879	3231751	82d20e578ba35b2fa2f7b4a4b80f0f939893e6aea19245b7cf30d4dddbcf8602
